,reservation_no,room_no,total_nights,total_rate,avg_daily_rate,room_type,rate_type,booking_date,reservation_date,reservation_weekday,reservation_date_short
6472,6440,204,3,212.0,70.66666666666667,King,Expedia,2017-11-27,2017-11-30,Thursday,"30, November"
6473,6440,204,3,212.0,70.66666666666667,King,Expedia,2017-11-27,2017-12-01,Friday,"01, December"
6474,6441,103,1,58.0,58.0,King,Best Available Rate,2017-11-27,2017-11-27,Monday,"27, November"
6475,6442,110,1,72.16,72.16,Premier King,Best Available Rate,2017-11-27,2017-12-01,Friday,"01, December"
6476,6443,101,1,78.0,78.0,Double ,Best Available Rate,2017-11-28,2017-12-07,Thursday,"07, December"
6477,6444,202,1,78.0,78.0,King,Best Available Rate,2017-11-28,2017-12-06,Wednesday,"06, December"
6478,6445,109,1,58.0,58.0,Double ,Expedia,2017-11-28,2017-11-28,Tuesday,"28, November"
6479,6446,103,1,0.0,0.0,King,Best Available Rate,2017-11-28,2017-12-27,Wednesday,"27, December"
6480,6447,202,1,58.0,58.0,King,Expedia,2017-11-28,2017-11-28,Tuesday,"28, November"
6481,6448,204,2,170.72,85.36,King,Best Available Rate,2017-11-28,2017-12-02,Saturday,"02, December"
6482,6448,204,2,170.72,85.36,King,Best Available Rate,2017-11-28,2017-12-03,Sunday,"03, December"
6483,6449,101,1,95.06,95.06,Double ,Best Available Rate,2017-11-28,2017-12-29,Friday,"29, December"
6484,6450,108,1,114.46,114.46,Double ,Best Available Rate,2017-11-28,2017-12-01,Friday,"01, December"
6485,6452,202,3,183.68,61.22666666666667,King,Best Available Rate,2017-11-28,2017-11-29,Wednesday,"29, November"
6486,6452,202,3,183.68,61.22666666666667,King,Best Available Rate,2017-11-28,2017-11-30,Thursday,"30, November"
6487,6452,202,3,183.68,61.22666666666667,King,Best Available Rate,2017-11-28,2017-12-01,Friday,"01, December"
6488,6453,203,1,55.76,55.76,King,Best Available Rate,2017-11-28,2017-11-28,Tuesday,"28, November"
6489,6454,206,2,136.0,68.0,Double ,Best Available Rate,2017-11-28,2017-11-29,Wednesday,"29, November"
6490,6454,206,2,136.0,68.0,Double ,Best Available Rate,2017-11-28,2017-11-30,Thursday,"30, November"
6491,6455,108,2,111.52,55.76,Double ,Best Available Rate,2017-11-29,2017-11-29,Wednesday,"29, November"
6492,6455,108,2,111.52,55.76,Double ,Best Available Rate,2017-11-29,2017-11-30,Thursday,"30, November"
6493,6456,101,1,48.0,48.0,Double ,Expedia,2017-11-29,2017-11-29,Wednesday,"29, November"
6494,6458,208,1,48.0,48.0,Double ,Expedia,2017-11-29,2017-11-29,Wednesday,"29, November"
6495,6459,109,2,106.0,53.0,Double ,Expedia,2017-11-29,2017-11-29,Wednesday,"29, November"
6496,6459,109,2,106.0,53.0,Double ,Expedia,2017-11-29,2017-11-30,Thursday,"30, November"
6497,6461,209,1,48.0,48.0,Double ,Expedia,2017-11-29,2017-11-29,Wednesday,"29, November"
6498,6471,103,1,68.0,68.0,King,Best Available Rate,2017-11-30,2017-11-30,Thursday,"30, November"
6499,6466,208,1,176.0,176.0,Double ,Booking.com,2017-11-30,2017-12-05,Tuesday,"05, December"
6500,6467,210,1,68.0,68.0,Double ,Best Available Rate,2017-11-30,2017-11-30,Thursday,"30, November"
6501,6468,204,4,264.0,66.0,King,Expedia,2017-11-30,2017-12-04,Monday,"04, December"
6502,6468,204,4,264.0,66.0,King,Expedia,2017-11-30,2017-12-05,Tuesday,"05, December"
6503,6468,204,4,264.0,66.0,King,Expedia,2017-11-30,2017-12-06,Wednesday,"06, December"
6504,6468,204,4,264.0,66.0,King,Expedia,2017-11-30,2017-12-07,Thursday,"07, December"
6505,6469,102,3,294.0,98.0,Sweetheart King,Best Available Rate,2017-11-30,2017-12-03,Sunday,"03, December"
6506,6469,102,3,294.0,98.0,Sweetheart King,Best Available Rate,2017-11-30,2017-12-04,Monday,"04, December"
6507,6469,102,3,294.0,98.0,Sweetheart King,Best Available Rate,2017-11-30,2017-12-05,Tuesday,"05, December"
6508,6473,101,1,68.0,68.0,Double ,Best Available Rate,2017-11-30,2017-11-30,Thursday,"30, November"
6509,6476,103,1,66.0,66.0,King,Expedia,2017-12-01,2017-12-07,Thursday,"07, December"
6510,6477,111,1,98.0,98.0,Upscale Jacuzzi King,Best Available Rate,2017-12-01,2017-12-04,Monday,"04, December"
6511,6478,211,1,138.0,138.0,Upscale King,Best Available Rate,2017-12-01,2017-12-02,Saturday,"02, December"
6512,6479,209,2,132.0,66.0,Double ,Expedia,2017-12-01,2017-12-04,Monday,"04, December"
6513,6479,209,2,132.0,66.0,Double ,Expedia,2017-12-01,2017-12-05,Tuesday,"05, December"
6514,6575,211,2,0.0,0.0,Upscale King,Comped Rate,2017-12-09,2017-12-09,Saturday,"09, December"
6515,6575,211,2,0.0,0.0,Upscale King,Comped Rate,2017-12-09,2017-12-10,Sunday,"10, December"
6516,8334,203,1,138.0,138.0,King,Best Available Rate,2018-03-23,2018-03-24,Saturday,"24, March"
6517,6488,207,1,158.0,158.0,King,Best Available Rate,2017-12-02,2017-12-31,Sunday,"31, December"
6518,6490,104,2,226.0,113.0,Double ,Best Available Rate,2017-12-02,2017-12-08,Friday,"08, December"
6519,6490,104,2,226.0,113.0,Double ,Best Available Rate,2017-12-02,2017-12-09,Saturday,"09, December"
6520,6491,107,3,0.0,0.0,King,Best Available Rate,2017-12-02,2017-12-03,Sunday,"03, December"
6521,6491,107,3,0.0,0.0,King,Best Available Rate,2017-12-02,2017-12-04,Monday,"04, December"
6522,6491,107,3,0.0,0.0,King,Best Available Rate,2017-12-02,2017-12-05,Tuesday,"05, December"
6523,6492,105,2,176.0,88.0,Premier King,Best Available Rate,2017-12-02,2017-12-24,Sunday,"24, December"
6524,6492,105,2,176.0,88.0,Premier King,Best Available Rate,2017-12-02,2017-12-25,Monday,"25, December"
6525,6493,101,1,95.06,95.06,Double ,Best Available Rate,2017-12-02,2017-12-15,Friday,"15, December"
6526,6496,109,1,108.0,108.0,Double ,Best Available Rate,2017-12-02,2017-12-02,Saturday,"02, December"
6527,6498,112,2,196.0,98.0,Upscale King,Best Available Rate,2017-12-03,2017-12-04,Monday,"04, December"
6528,6498,112,2,196.0,98.0,Upscale King,Best Available Rate,2017-12-03,2017-12-05,Tuesday,"05, December"
6529,6499,104,1,66.0,66.0,Double ,Expedia,2017-12-03,2017-12-05,Tuesday,"05, December"
6530,6500,203,1,66.0,66.0,King,Expedia,2017-12-03,2017-12-03,Sunday,"03, December"
6531,6501,205,1,63.96,63.96,King,Best Available Rate,2017-12-03,2017-12-03,Sunday,"03, December"
6532,6502,107,1,98.0,98.0,King,Best Available Rate,2017-12-03,2017-12-08,Friday,"08, December"
6533,6504,108,1,63.96,63.96,Double ,Best Available Rate,2017-12-03,2017-12-07,Thursday,"07, December"
6534,6515,108,1,55.76,55.76,Double ,Best Available Rate,2017-12-03,2017-12-03,Sunday,"03, December"
6535,6516,101,1,58.0,58.0,Double ,Expedia,2017-12-03,2017-12-04,Monday,"04, December"
6536,6517,202,2,196.0,98.0,King,Best Available Rate,2017-12-04,2017-12-15,Friday,"15, December"
6537,6517,202,2,196.0,98.0,King,Best Available Rate,2017-12-04,2017-12-16,Saturday,"16, December"
6538,6518,204,1,79.0,79.0,King,Best Available Rate,2017-12-04,2017-12-08,Friday,"08, December"
6539,6519,108,1,58.0,58.0,Double ,Expedia,2017-12-04,2017-12-04,Monday,"04, December"
6540,6520,211,1,88.0,88.0,Upscale King,Best Available Rate,2017-12-04,2017-12-04,Monday,"04, December"
6541,6521,202,1,88.0,88.0,King,Best Available Rate,2017-12-04,2017-12-14,Thursday,"14, December"
6542,6522,109,1,78.0,78.0,Double ,Booking.com,2017-12-04,2017-12-04,Monday,"04, December"
6543,6524,104,1,79.0,79.0,Double ,Best Available Rate,2017-12-04,2017-12-17,Sunday,"17, December"
6544,6528,107,1,111.0,111.0,King,Expedia,2017-12-04,2017-12-31,Sunday,"31, December"
6545,6529,205,1,69.0,69.0,King,Best Available Rate,2017-12-05,2017-12-04,Monday,"04, December"
6546,6530,103,1,66.0,66.0,King,Expedia,2017-12-05,2017-12-06,Wednesday,"06, December"
6547,6531,108,1,66.0,66.0,Double ,Expedia,2017-12-05,2017-12-05,Tuesday,"05, December"
6548,6532,105,7,495.0,70.71428571428571,Premier King,Best Available Rate,2017-12-05,2017-12-09,Saturday,"09, December"
6549,6532,105,7,495.0,70.71428571428571,Premier King,Best Available Rate,2017-12-05,2017-12-10,Sunday,"10, December"
6550,6532,105,7,495.0,70.71428571428571,Premier King,Best Available Rate,2017-12-05,2017-12-11,Monday,"11, December"
6551,6532,105,7,495.0,70.71428571428571,Premier King,Best Available Rate,2017-12-05,2017-12-12,Tuesday,"12, December"
6552,6532,105,7,495.0,70.71428571428571,Premier King,Best Available Rate,2017-12-05,2017-12-13,Wednesday,"13, December"
6553,6532,105,7,495.0,70.71428571428571,Premier King,Best Available Rate,2017-12-05,2017-12-14,Thursday,"14, December"
6554,6532,105,7,495.0,70.71428571428571,Premier King,Best Available Rate,2017-12-05,2017-12-15,Friday,"15, December"
6555,6534,206,1,63.96,63.96,Double ,Best Available Rate,2017-12-05,2017-12-05,Tuesday,"05, December"
6556,6537,112,1,98.0,98.0,Upscale King,Best Available Rate,2017-12-05,2017-12-06,Wednesday,"06, December"
6557,6540,102,1,78.0,78.0,Sweetheart King,Best Available Rate,2017-12-05,2017-12-06,Wednesday,"06, December"
6558,6541,109,1,98.0,98.0,Double ,Best Available Rate,2017-12-06,2017-12-05,Tuesday,"05, December"
6559,6542,103,3,414.0,138.0,King,Best Available Rate,2017-12-06,2018-01-10,Wednesday,"10, January"
6560,6542,103,3,414.0,138.0,King,Best Available Rate,2017-12-06,2018-01-11,Thursday,"11, January"
6561,6542,103,3,414.0,138.0,King,Best Available Rate,2017-12-06,2018-01-12,Friday,"12, January"
6562,6543,202,1,78.0,78.0,King,Best Available Rate,2017-12-06,2017-12-11,Monday,"11, December"
6563,6707,211,1,113.0,113.0,Upscale King,Best Available Rate,2017-12-06,2017-12-22,Friday,"22, December"
6564,6548,209,3,250.5,83.5,Double ,Expedia,2017-12-07,2017-12-08,Friday,"08, December"
6565,6548,209,3,250.5,83.5,Double ,Expedia,2017-12-07,2017-12-09,Saturday,"09, December"
6566,6548,209,3,250.5,83.5,Double ,Expedia,2017-12-07,2017-12-10,Sunday,"10, December"
6567,6549,205,1,118.0,118.0,King,Best Available Rate,2017-12-07,2017-12-16,Saturday,"16, December"
6568,13014,211,3,264.0,88.0,Upscale King,Best Available Rate,2019-02-09,2019-02-10,Sunday,"10, February"
6569,13014,211,3,264.0,88.0,Upscale King,Best Available Rate,2019-02-09,2019-02-11,Monday,"11, February"
6570,13014,211,3,264.0,88.0,Upscale King,Best Available Rate,2019-02-09,2019-02-12,Tuesday,"12, February"
6571,6555,205,1,66.0,66.0,King,Expedia,2017-12-07,2017-12-13,Wednesday,"13, December"
6572,6556,206,3,474.0,158.0,Double ,Best Available Rate,2017-12-07,2018-02-22,Thursday,"22, February"
6573,6556,206,3,474.0,158.0,Double ,Best Available Rate,2017-12-07,2018-02-23,Friday,"23, February"
6574,6556,206,3,474.0,158.0,Double ,Best Available Rate,2017-12-07,2018-02-24,Saturday,"24, February"
6575,6557,101,2,447.0,223.5,Double ,Expedia,2017-12-07,2018-01-26,Friday,"26, January"
6576,6557,101,2,447.0,223.5,Double ,Expedia,2017-12-07,2018-01-27,Saturday,"27, January"
6577,6559,102,1,118.0,118.0,Sweetheart King,Best Available Rate,2017-12-07,2017-12-09,Saturday,"09, December"
6578,6560,104,1,88.0,88.0,Double ,Best Available Rate,2017-12-08,2017-12-07,Thursday,"07, December"
6579,6561,105,2,207.0,103.5,Premier King,Expedia,2017-12-08,2018-01-11,Thursday,"11, January"
6580,6561,105,2,207.0,103.5,Premier King,Expedia,2017-12-08,2018-01-12,Friday,"12, January"
6581,6562,111,1,118.0,118.0,Upscale Jacuzzi King,Best Available Rate,2017-12-08,2017-12-09,Saturday,"09, December"
6582,6563,208,3,304.0,101.33333333333333,Double ,Best Available Rate,2017-12-08,2017-12-08,Friday,"08, December"
6583,6563,208,3,304.0,101.33333333333333,Double ,Best Available Rate,2017-12-08,2017-12-09,Saturday,"09, December"
6584,6563,208,3,304.0,101.33333333333333,Double ,Best Available Rate,2017-12-08,2017-12-10,Sunday,"10, December"
6585,6566,112,1,118.0,118.0,Upscale King,Best Available Rate,2017-12-08,2017-12-08,Friday,"08, December"
6586,12140,112,2,196.0,98.0,Upscale King,Best Available Rate,2018-12-06,2018-12-11,Tuesday,"11, December"
6587,12140,112,2,196.0,98.0,Upscale King,Best Available Rate,2018-12-06,2018-12-12,Wednesday,"12, December"
6588,6567,108,1,98.0,98.0,Double ,Best Available Rate,2017-12-08,2017-12-08,Friday,"08, December"
6589,6572,103,1,98.0,98.0,King,Best Available Rate,2017-12-08,2017-12-08,Friday,"08, December"
6590,6577,106,1,148.0,148.0,Double ,Booking.com,2017-12-09,2017-12-31,Sunday,"31, December"
6591,6579,110,1,108.0,108.0,Premier King,Best Available Rate,2017-12-09,2017-12-09,Saturday,"09, December"
6592,6581,205,1,111.0,111.0,King,Expedia,2017-12-09,2017-12-31,Sunday,"31, December"
6593,6584,207,1,81.0,81.0,King,Expedia,2017-12-09,2017-12-30,Saturday,"30, December"
6594,6588,103,1,98.0,98.0,King,Best Available Rate,2017-12-10,2017-12-09,Saturday,"09, December"
6595,6591,110,2,216.0,108.0,Premier King,Booking.com,2017-12-10,2018-01-03,Wednesday,"03, January"
6596,6591,110,2,216.0,108.0,Premier King,Booking.com,2017-12-10,2018-01-04,Thursday,"04, January"
6597,6604,104,1,78.0,78.0,Double ,Best Available Rate,2017-12-11,2017-12-12,Tuesday,"12, December"
6598,6593,210,1,238.62,238.62,Double ,Best Available Rate,2017-12-10,2017-12-30,Saturday,"30, December"
6599,6594,103,1,66.0,66.0,King,Expedia,2017-12-10,2017-12-11,Monday,"11, December"
6600,6595,111,1,88.0,88.0,Upscale Jacuzzi King,Best Available Rate,2017-12-11,2017-12-11,Monday,"11, December"
6601,6596,112,3,474.0,158.0,Upscale King,Best Available Rate,2017-12-11,2018-01-10,Wednesday,"10, January"
6602,6596,112,3,474.0,158.0,Upscale King,Best Available Rate,2017-12-11,2018-01-11,Thursday,"11, January"
6603,6596,112,3,474.0,158.0,Upscale King,Best Available Rate,2017-12-11,2018-01-12,Friday,"12, January"
6604,6622,204,2,176.0,88.0,King,Best Available Rate,2017-12-13,2017-12-13,Wednesday,"13, December"
6605,6622,204,2,176.0,88.0,King,Best Available Rate,2017-12-13,2017-12-14,Thursday,"14, December"
6606,6598,106,3,414.0,138.0,Double ,Booking.com,2017-12-11,2018-01-10,Wednesday,"10, January"
6607,6598,106,3,414.0,138.0,Double ,Booking.com,2017-12-11,2018-01-11,Thursday,"11, January"
6608,6598,106,3,414.0,138.0,Double ,Booking.com,2017-12-11,2018-01-12,Friday,"12, January"
6609,6599,103,1,88.5,88.5,King,Expedia,2017-12-11,2018-01-06,Saturday,"06, January"
6610,6602,107,1,63.96,63.96,King,Best Available Rate,2017-12-11,2017-12-11,Monday,"11, December"
6611,6603,206,2,170.72,85.36,Double ,Best Available Rate,2017-12-11,2017-12-24,Sunday,"24, December"
6612,6603,206,2,170.72,85.36,Double ,Best Available Rate,2017-12-11,2017-12-25,Monday,"25, December"
6613,6605,109,3,265.5,88.5,Double ,Expedia,2017-12-11,2017-12-13,Wednesday,"13, December"
6614,6605,109,3,265.5,88.5,Double ,Expedia,2017-12-11,2017-12-14,Thursday,"14, December"
6615,6605,109,3,265.5,88.5,Double ,Expedia,2017-12-11,2017-12-15,Friday,"15, December"
6616,6606,102,1,75.0,75.0,Sweetheart King,Best Available Rate,2017-12-11,2017-12-11,Monday,"11, December"
6617,6610,211,3,324.0,108.0,Upscale King,Best Available Rate,2017-12-12,2017-12-12,Tuesday,"12, December"
6618,6610,211,3,324.0,108.0,Upscale King,Best Available Rate,2017-12-12,2017-12-13,Wednesday,"13, December"
6619,6610,211,3,324.0,108.0,Upscale King,Best Available Rate,2017-12-12,2017-12-14,Thursday,"14, December"
6620,6611,109,1,98.0,98.0,Double ,Best Available Rate,2017-12-12,2017-12-12,Tuesday,"12, December"
6621,6612,209,1,98.0,98.0,Double ,Best Available Rate,2017-12-12,2017-12-12,Tuesday,"12, December"
6622,6614,204,1,98.0,98.0,King,Best Available Rate,2017-12-12,2017-12-12,Tuesday,"12, December"
6623,6615,205,4,412.5,103.125,King,Expedia,2017-12-12,2018-01-04,Thursday,"04, January"
6624,6615,205,4,412.5,103.125,King,Expedia,2017-12-12,2018-01-05,Friday,"05, January"
6625,6615,205,4,412.5,103.125,King,Expedia,2017-12-12,2018-01-06,Saturday,"06, January"
6626,6615,205,4,412.5,103.125,King,Expedia,2017-12-12,2018-01-07,Sunday,"07, January"
6627,6618,208,1,63.96,63.96,Double ,Best Available Rate,2017-12-12,2017-12-12,Tuesday,"12, December"
6628,6620,101,1,63.96,63.96,Double ,Best Available Rate,2017-12-12,2017-12-11,Monday,"11, December"
6629,6621,211,1,148.0,148.0,Upscale King,Best Available Rate,2017-12-13,2017-12-16,Saturday,"16, December"
6630,6623,201,6,858.0,143.0,King,Best Available Rate,2017-12-13,2018-01-07,Sunday,"07, January"
6631,6623,201,6,858.0,143.0,King,Best Available Rate,2017-12-13,2018-01-08,Monday,"08, January"
6632,6623,201,6,858.0,143.0,King,Best Available Rate,2017-12-13,2018-01-09,Tuesday,"09, January"
6633,6623,201,6,858.0,143.0,King,Best Available Rate,2017-12-13,2018-01-10,Wednesday,"10, January"
6634,6623,201,6,858.0,143.0,King,Best Available Rate,2017-12-13,2018-01-11,Thursday,"11, January"
6635,6623,201,6,858.0,143.0,King,Best Available Rate,2017-12-13,2018-01-12,Friday,"12, January"
6636,6624,104,1,78.0,78.0,Double ,Best Available Rate,2017-12-13,2017-12-13,Wednesday,"13, December"
6637,6625,106,1,88.0,88.0,Double ,Best Available Rate,2017-12-13,2017-12-20,Wednesday,"20, December"
6638,6626,111,1,198.0,198.0,Upscale Jacuzzi King,Best Available Rate,2017-12-13,2017-12-31,Sunday,"31, December"
6639,6627,101,1,63.96,63.96,Double ,Best Available Rate,2017-12-14,2017-12-14,Thursday,"14, December"
6640,6628,104,1,63.96,63.96,Double ,Best Available Rate,2017-12-14,2017-12-14,Thursday,"14, December"
6641,6631,111,1,100.0,100.0,Upscale Jacuzzi King,Best Available Rate,2017-12-14,2017-12-16,Saturday,"16, December"
6642,6632,105,2,246.0,123.0,Premier King,Best Available Rate,2017-12-14,2017-12-29,Friday,"29, December"
6643,6632,105,2,246.0,123.0,Premier King,Best Available Rate,2017-12-14,2017-12-30,Saturday,"30, December"
6644,6636,208,4,362.0,90.5,Double ,Best Available Rate,2017-12-15,2017-12-24,Sunday,"24, December"
6645,6636,208,4,362.0,90.5,Double ,Best Available Rate,2017-12-15,2017-12-25,Monday,"25, December"
6646,6636,208,4,362.0,90.5,Double ,Best Available Rate,2017-12-15,2017-12-26,Tuesday,"26, December"
6647,6636,208,4,362.0,90.5,Double ,Best Available Rate,2017-12-15,2017-12-27,Wednesday,"27, December"
6648,6637,202,3,310.5,103.5,King,Expedia,2017-12-15,2018-01-10,Wednesday,"10, January"
6649,6637,202,3,310.5,103.5,King,Expedia,2017-12-15,2018-01-11,Thursday,"11, January"
6650,6637,202,3,310.5,103.5,King,Expedia,2017-12-15,2018-01-12,Friday,"12, January"
6651,6638,108,1,95.06,95.06,Double ,Best Available Rate,2017-12-15,2017-12-15,Friday,"15, December"
6652,5869,104,1,108.0,108.0,Double ,Booking.com,2017-10-01,2017-12-15,Friday,"15, December"
6653,6640,206,4,594.0,148.5,Double ,Expedia,2017-12-15,2018-03-07,Wednesday,"07, March"
6654,6640,206,4,594.0,148.5,Double ,Expedia,2017-12-15,2018-03-08,Thursday,"08, March"
6655,6640,206,4,594.0,148.5,Double ,Expedia,2017-12-15,2018-03-09,Friday,"09, March"
6656,6640,206,4,594.0,148.5,Double ,Expedia,2017-12-15,2018-03-10,Saturday,"10, March"
6657,6641,204,1,63.96,63.96,King,Best Available Rate,2017-12-15,2017-12-15,Friday,"15, December"
6658,6642,106,2,596.0,298.0,Double ,Best Available Rate,2017-12-15,2018-01-26,Friday,"26, January"
6659,6642,106,2,596.0,298.0,Double ,Best Available Rate,2017-12-15,2018-01-27,Saturday,"27, January"
6660,6644,206,1,98.0,98.0,Double ,Best Available Rate,2017-12-16,2017-12-16,Saturday,"16, December"
6661,6645,105,1,81.0,81.0,Premier King,Expedia,2017-12-16,2017-12-16,Saturday,"16, December"
6662,6646,204,1,95.06,95.06,King,Best Available Rate,2017-12-16,2017-12-16,Saturday,"16, December"
6663,6647,102,1,108.0,108.0,Sweetheart King,Best Available Rate,2017-12-16,2017-12-16,Saturday,"16, December"
6664,6648,104,1,85.36,85.36,Double ,Best Available Rate,2017-12-16,2017-12-22,Friday,"22, December"
6665,6649,209,1,98.0,98.0,Double ,Best Available Rate,2017-12-16,2017-12-16,Saturday,"16, December"
6666,6650,207,4,351.14,87.785,King,Best Available Rate,2017-12-16,2017-12-26,Tuesday,"26, December"
6667,6650,207,4,351.14,87.785,King,Best Available Rate,2017-12-16,2017-12-27,Wednesday,"27, December"
6668,6650,207,4,351.14,87.785,King,Best Available Rate,2017-12-16,2017-12-28,Thursday,"28, December"
6669,6650,207,4,351.14,87.785,King,Best Available Rate,2017-12-16,2017-12-29,Friday,"29, December"
6670,6651,108,4,752.0,188.0,Double ,Best Available Rate,2017-12-17,2018-03-07,Wednesday,"07, March"
6671,6651,108,4,752.0,188.0,Double ,Best Available Rate,2017-12-17,2018-03-08,Thursday,"08, March"
